timestamp_utc,sym,score_trend,score_momentum,score_acceleration,score_volatility,score_structure,trend_daily,trend_weekly,trend_monthly,rsi,macd_hist,macd_cross,bb_pct,bb_squeeze,atr,atr_pct,volume_ratio,nearest_support,nearest_resistance,patterns,composite_score,confidence,direction,rt_momentum,delta_aligned,alignment_score,signal_emitted,rejection_gate,entry_price,stop_loss,tp1,tp2,rr_ratio
2026-04-25T08:28:18.438348+00:00,NDAQ,0.3,0.0783,0.1433,0.1101,-0.5,NEUTRAL,NEUTRAL,NEUTRAL,51.57,0.00652,NONE,0.5551,False,0.09097,0.001012,5.206,89.50273,89.92857,ASCENDING_TRIANGLE,0.5132,0.0263,0,1.231176,False,,False,CONFIDENCE,,,,,
2026-04-25T08:28:48.931532+00:00,US30,0.1702,0.2223,0.3181,0.2115,0.5,NEUTRAL,NEUTRAL,NEUTRAL,54.45,2.25989,NONE,0.6058,False,14.20915,0.000289,2.005,49136.18868,49452.03,ASCENDING_TRIANGLE,0.6422,0.2844,1,0.936017,True,0.468,False,CONFIDENCE,,,,,
2026-04-25T08:28:49.411323+00:00,US500,0.1147,0.1005,0.3516,-0.0361,0.2382,NEUTRAL,NEUTRAL,NEUTRAL,52.01,0.38178,NONE,0.5903,True,2.17191,0.000303,2.256,7143.85714,7201.7295,ASCENDING_TRIANGLE,0.5631,0.1261,0,0.897829,False,,False,CONFIDENCE,,,,,
2026-04-25T08:28:49.720540+00:00,NDAQ,0.3,0.0783,0.1433,0.1101,-0.5,NEUTRAL,NEUTRAL,NEUTRAL,51.57,0.00652,NONE,0.5551,False,0.09097,0.001012,5.206,89.50273,89.92857,ASCENDING_TRIANGLE,0.5132,0.0263,0,1.231176,False,,False,CONFIDENCE,,,,,
2026-04-25T08:29:20.800708+00:00,US30,0.1702,0.2223,0.3181,0.2115,0.5,NEUTRAL,NEUTRAL,NEUTRAL,54.45,2.25989,NONE,0.6058,False,14.20915,0.000289,2.005,49136.18868,49452.03,ASCENDING_TRIANGLE,0.6422,0.2844,1,0.936017,True,0.468,False,CONFIDENCE,,,,,
2026-04-25T08:29:21.666574+00:00,US500,0.1147,0.1005,0.3516,-0.0361,0.2382,NEUTRAL,NEUTRAL,NEUTRAL,52.01,0.38178,NONE,0.5903,True,2.17191,0.000303,2.256,7143.85714,7201.7295,ASCENDING_TRIANGLE,0.5631,0.1261,0,0.897829,False,,False,CONFIDENCE,,,,,
2026-04-25T08:29:22.082826+00:00,NDAQ,0.3,0.0783,0.1433,0.1101,-0.5,NEUTRAL,NEUTRAL,NEUTRAL,51.57,0.00652,NONE,0.5551,False,0.09097,0.001012,5.206,89.50273,89.92857,ASCENDING_TRIANGLE,0.5132,0.0263,0,1.231176,False,,False,CONFIDENCE,,,,,
2026-04-25T08:29:52.415257+00:00,US30,0.1702,0.2223,0.3181,0.2115,0.5,NEUTRAL,NEUTRAL,NEUTRAL,54.45,2.25989,NONE,0.6058,False,14.20915,0.000289,2.005,49136.18868,49452.03,ASCENDING_TRIANGLE,0.6422,0.2844,1,0.936017,True,0.468,False,CONFIDENCE,,,,,
2026-04-25T08:29:52.716300+00:00,US500,0.1147,0.1005,0.3516,-0.0361,0.2382,NEUTRAL,NEUTRAL,NEUTRAL,52.01,0.38178,NONE,0.5903,True,2.17191,0.000303,2.256,7143.85714,7201.7295,ASCENDING_TRIANGLE,0.5631,0.1261,0,0.897829,False,,False,CONFIDENCE,,,,,
2026-04-25T08:29:52.885038+00:00,NDAQ,0.3,0.0783,0.1433,0.1101,-0.5,NEUTRAL,NEUTRAL,NEUTRAL,51.57,0.00652,NONE,0.5551,False,0.09097,0.001012,5.206,89.50273,89.92857,ASCENDING_TRIANGLE,0.5132,0.0263,0,1.231176,False,,False,CONFIDENCE,,,,,
2026-04-25T08:30:23.222430+00:00,US30,0.1702,0.2223,0.3181,0.2115,0.5,NEUTRAL,NEUTRAL,NEUTRAL,54.45,2.25989,NONE,0.6058,False,14.20915,0.000289,2.005,49136.18868,49452.03,ASCENDING_TRIANGLE,0.6422,0.2844,1,0.936017,True,0.468,False,CONFIDENCE,,,,,
2026-04-25T08:30:23.559795+00:00,US500,0.1147,0.1005,0.3516,-0.0361,0.2382,NEUTRAL,NEUTRAL,NEUTRAL,52.01,0.38178,NONE,0.5903,True,2.17191,0.000303,2.256,7143.85714,7201.7295,ASCENDING_TRIANGLE,0.5631,0.1261,0,0.897829,False,,False,CONFIDENCE,,,,,
2026-04-25T08:30:23.735264+00:00,NDAQ,0.3,0.0783,0.1433,0.1101,-0.5,NEUTRAL,NEUTRAL,NEUTRAL,51.57,0.00652,NONE,0.5551,False,0.09097,0.001012,5.206,89.50273,89.92857,ASCENDING_TRIANGLE,0.5132,0.0263,0,1.231176,False,,False,CONFIDENCE,,,,,
2026-04-25T08:30:54.078978+00:00,US30,0.1702,0.2223,0.3181,0.2115,0.5,NEUTRAL,NEUTRAL,NEUTRAL,54.45,2.25989,NONE,0.6058,False,14.20915,0.000289,2.005,49136.18868,49452.03,ASCENDING_TRIANGLE,0.6422,0.2844,1,0.936017,True,0.468,False,CONFIDENCE,,,,,
2026-04-25T08:30:54.397964+00:00,US500,0.1147,0.1005,0.3516,-0.0361,0.2382,NEUTRAL,NEUTRAL,NEUTRAL,52.01,0.38178,NONE,0.5903,True,2.17191,0.000303,2.256,7143.85714,7201.7295,ASCENDING_TRIANGLE,0.5631,0.1261,0,0.897829,False,,False,CONFIDENCE,,,,,
2026-04-25T08:30:54.649399+00:00,NDAQ,0.3,0.0783,0.1433,0.1101,-0.5,NEUTRAL,NEUTRAL,NEUTRAL,51.57,0.00652,NONE,0.5551,False,0.09097,0.001012,5.206,89.50273,89.92857,ASCENDING_TRIANGLE,0.5132,0.0263,0,1.231176,False,,False,CONFIDENCE,,,,,
2026-04-25T08:31:24.961167+00:00,US30,0.1702,0.2223,0.3181,0.2115,0.5,NEUTRAL,NEUTRAL,NEUTRAL,54.45,2.25989,NONE,0.6058,False,14.20915,0.000289,2.005,49136.18868,49452.03,ASCENDING_TRIANGLE,0.6422,0.2844,1,0.936017,True,0.468,False,CONFIDENCE,,,,,
2026-04-25T08:31:25.289493+00:00,US500,0.1147,0.1005,0.3516,-0.0361,0.2382,NEUTRAL,NEUTRAL,NEUTRAL,52.01,0.38178,NONE,0.5903,True,2.17191,0.000303,2.256,7143.85714,7201.7295,ASCENDING_TRIANGLE,0.5631,0.1261,0,0.897829,False,,False,CONFIDENCE,,,,,
2026-04-25T08:31:25.464668+00:00,NDAQ,0.3,0.0783,0.1433,0.1101,-0.5,NEUTRAL,NEUTRAL,NEUTRAL,51.57,0.00652,NONE,0.5551,False,0.09097,0.001012,5.206,89.50273,89.92857,ASCENDING_TRIANGLE,0.5132,0.0263,0,1.231176,False,,False,CONFIDENCE,,,,,
2026-04-25T08:31:55.876613+00:00,US30,0.1702,0.2223,0.3181,0.2115,0.5,NEUTRAL,NEUTRAL,NEUTRAL,54.45,2.25989,NONE,0.6058,False,14.20915,0.000289,2.005,49136.18868,49452.03,ASCENDING_TRIANGLE,0.6422,0.2844,1,0.936017,True,0.468,False,CONFIDENCE,,,,,
2026-04-25T08:31:56.190189+00:00,US500,0.1147,0.1005,0.3516,-0.0361,0.2382,NEUTRAL,NEUTRAL,NEUTRAL,52.01,0.38178,NONE,0.5903,True,2.17191,0.000303,2.256,7143.85714,7201.7295,ASCENDING_TRIANGLE,0.5631,0.1261,0,0.897829,False,,False,CONFIDENCE,,,,,
2026-04-25T08:31:56.363872+00:00,NDAQ,0.3,0.0783,0.1433,0.1101,-0.5,NEUTRAL,NEUTRAL,NEUTRAL,51.57,0.00652,NONE,0.5551,False,0.09097,0.001012,5.206,89.50273,89.92857,ASCENDING_TRIANGLE,0.5132,0.0263,0,1.231176,False,,False,CONFIDENCE,,,,,
2026-04-25T08:32:26.701775+00:00,US30,0.1702,0.2223,0.3181,0.2115,0.5,NEUTRAL,NEUTRAL,NEUTRAL,54.45,2.25989,NONE,0.6058,False,14.20915,0.000289,2.005,49136.18868,49452.03,ASCENDING_TRIANGLE,0.6422,0.2844,1,0.936017,True,0.468,False,CONFIDENCE,,,,,
2026-04-25T08:32:27.000087+00:00,US500,0.1147,0.1005,0.3516,-0.0361,0.2382,NEUTRAL,NEUTRAL,NEUTRAL,52.01,0.38178,NONE,0.5903,True,2.17191,0.000303,2.256,7143.85714,7201.7295,ASCENDING_TRIANGLE,0.5631,0.1261,0,0.897829,False,,False,CONFIDENCE,,,,,
2026-04-25T08:32:27.175753+00:00,NDAQ,0.3,0.0783,0.1433,0.1101,-0.5,NEUTRAL,NEUTRAL,NEUTRAL,51.57,0.00652,NONE,0.5551,False,0.09097,0.001012,5.206,89.50273,89.92857,ASCENDING_TRIANGLE,0.5132,0.0263,0,1.231176,False,,False,CONFIDENCE,,,,,
2026-04-25T08:32:57.540059+00:00,US30,0.1702,0.2223,0.3181,0.2115,0.5,NEUTRAL,NEUTRAL,NEUTRAL,54.45,2.25989,NONE,0.6058,False,14.20915,0.000289,2.005,49136.18868,49452.03,ASCENDING_TRIANGLE,0.6422,0.2844,1,0.936017,True,0.468,False,CONFIDENCE,,,,,
2026-04-25T08:32:57.994057+00:00,US500,0.1147,0.1005,0.3516,-0.0361,0.2382,NEUTRAL,NEUTRAL,NEUTRAL,52.01,0.38178,NONE,0.5903,True,2.17191,0.000303,2.256,7143.85714,7201.7295,ASCENDING_TRIANGLE,0.5631,0.1261,0,0.897829,False,,False,CONFIDENCE,,,,,
2026-04-25T08:32:58.164405+00:00,NDAQ,0.3,0.0783,0.1433,0.1101,-0.5,NEUTRAL,NEUTRAL,NEUTRAL,51.57,0.00652,NONE,0.5551,False,0.09097,0.001012,5.206,89.50273,89.92857,ASCENDING_TRIANGLE,0.5132,0.0263,0,1.231176,False,,False,CONFIDENCE,,,,,
2026-04-25T08:33:28.530489+00:00,US30,0.1702,0.2223,0.3181,0.2115,0.5,NEUTRAL,NEUTRAL,NEUTRAL,54.45,2.25989,NONE,0.6058,False,14.20915,0.000289,2.005,49136.18868,49452.03,ASCENDING_TRIANGLE,0.6422,0.2844,1,0.936017,True,0.468,False,CONFIDENCE,,,,,
2026-04-25T08:33:28.952107+00:00,US500,0.1147,0.1005,0.3516,-0.0361,0.2382,NEUTRAL,NEUTRAL,NEUTRAL,52.01,0.38178,NONE,0.5903,True,2.17191,0.000303,2.256,7143.85714,7201.7295,ASCENDING_TRIANGLE,0.5631,0.1261,0,0.897829,False,,False,CONFIDENCE,,,,,
2026-04-25T08:33:29.197212+00:00,NDAQ,0.3,0.0783,0.1433,0.1101,-0.5,NEUTRAL,NEUTRAL,NEUTRAL,51.57,0.00652,NONE,0.5551,False,0.09097,0.001012,5.206,89.50273,89.92857,ASCENDING_TRIANGLE,0.5132,0.0263,0,1.231176,False,,False,CONFIDENCE,,,,,
2026-04-25T08:33:59.535480+00:00,US30,0.1702,0.2223,0.3181,0.2115,0.5,NEUTRAL,NEUTRAL,NEUTRAL,54.45,2.25989,NONE,0.6058,False,14.20915,0.000289,2.005,49136.18868,49452.03,ASCENDING_TRIANGLE,0.6422,0.2844,1,0.936017,True,0.468,False,CONFIDENCE,,,,,
2026-04-25T08:33:59.862539+00:00,US500,0.1147,0.1005,0.3516,-0.0361,0.2382,NEUTRAL,NEUTRAL,NEUTRAL,52.01,0.38178,NONE,0.5903,True,2.17191,0.000303,2.256,7143.85714,7201.7295,ASCENDING_TRIANGLE,0.5631,0.1261,0,0.897829,False,,False,CONFIDENCE,,,,,
2026-04-25T08:34:00.040676+00:00,NDAQ,0.3,0.0783,0.1433,0.1101,-0.5,NEUTRAL,NEUTRAL,NEUTRAL,51.57,0.00652,NONE,0.5551,False,0.09097,0.001012,5.206,89.50273,89.92857,ASCENDING_TRIANGLE,0.5132,0.0263,0,1.231176,False,,False,CONFIDENCE,,,,,
2026-04-25T08:34:30.380784+00:00,US30,0.1702,0.2223,0.3181,0.2115,0.5,NEUTRAL,NEUTRAL,NEUTRAL,54.45,2.25989,NONE,0.6058,False,14.20915,0.000289,2.005,49136.18868,49452.03,ASCENDING_TRIANGLE,0.6422,0.2844,1,0.936017,True,0.468,False,CONFIDENCE,,,,,
2026-04-25T08:34:30.691158+00:00,US500,0.1147,0.1005,0.3516,-0.0361,0.2382,NEUTRAL,NEUTRAL,NEUTRAL,52.01,0.38178,NONE,0.5903,True,2.17191,0.000303,2.256,7143.85714,7201.7295,ASCENDING_TRIANGLE,0.5631,0.1261,0,0.897829,False,,False,CONFIDENCE,,,,,
2026-04-25T08:34:30.860916+00:00,NDAQ,0.3,0.0783,0.1433,0.1101,-0.5,NEUTRAL,NEUTRAL,NEUTRAL,51.57,0.00652,NONE,0.5551,False,0.09097,0.001012,5.206,89.50273,89.92857,ASCENDING_TRIANGLE,0.5132,0.0263,0,1.231176,False,,False,CONFIDENCE,,,,,
2026-04-25T08:35:01.193271+00:00,US30,0.1702,0.2223,0.3181,0.2115,0.5,NEUTRAL,NEUTRAL,NEUTRAL,54.45,2.25989,NONE,0.6058,False,14.20915,0.000289,2.005,49136.18868,49452.03,ASCENDING_TRIANGLE,0.6422,0.2844,1,0.936017,True,0.468,False,CONFIDENCE,,,,,
2026-04-25T08:35:01.496132+00:00,US500,0.1147,0.1005,0.3516,-0.0361,0.2382,NEUTRAL,NEUTRAL,NEUTRAL,52.01,0.38178,NONE,0.5903,True,2.17191,0.000303,2.256,7143.85714,7201.7295,ASCENDING_TRIANGLE,0.5631,0.1261,0,0.897829,False,,False,CONFIDENCE,,,,,
2026-04-25T08:35:01.663917+00:00,NDAQ,0.3,0.0783,0.1433,0.1101,-0.5,NEUTRAL,NEUTRAL,NEUTRAL,51.57,0.00652,NONE,0.5551,False,0.09097,0.001012,5.206,89.50273,89.92857,ASCENDING_TRIANGLE,0.5132,0.0263,0,1.231176,False,,False,CONFIDENCE,,,,,
2026-04-25T08:35:31.974917+00:00,US30,0.1702,0.2223,0.3181,0.2115,0.5,NEUTRAL,NEUTRAL,NEUTRAL,54.45,2.25989,NONE,0.6058,False,14.20915,0.000289,2.005,49136.18868,49452.03,ASCENDING_TRIANGLE,0.6422,0.2844,1,0.936017,True,0.468,False,CONFIDENCE,,,,,
2026-04-25T08:35:32.305203+00:00,US500,0.1147,0.1005,0.3516,-0.0361,0.2382,NEUTRAL,NEUTRAL,NEUTRAL,52.01,0.38178,NONE,0.5903,True,2.17191,0.000303,2.256,7143.85714,7201.7295,ASCENDING_TRIANGLE,0.5631,0.1261,0,0.897829,False,,False,CONFIDENCE,,,,,
2026-04-25T08:35:32.478332+00:00,NDAQ,0.3,0.0783,0.1433,0.1101,-0.5,NEUTRAL,NEUTRAL,NEUTRAL,51.57,0.00652,NONE,0.5551,False,0.09097,0.001012,5.206,89.50273,89.92857,ASCENDING_TRIANGLE,0.5132,0.0263,0,1.231176,False,,False,CONFIDENCE,,,,,
2026-04-25T08:36:02.807639+00:00,US30,0.1702,0.2223,0.3181,0.2115,0.5,NEUTRAL,NEUTRAL,NEUTRAL,54.45,2.25989,NONE,0.6058,False,14.20915,0.000289,2.005,49136.18868,49452.03,ASCENDING_TRIANGLE,0.6422,0.2844,1,0.936017,True,0.468,False,CONFIDENCE,,,,,
2026-04-25T08:36:03.142793+00:00,US500,0.1147,0.1005,0.3516,-0.0361,0.2382,NEUTRAL,NEUTRAL,NEUTRAL,52.01,0.38178,NONE,0.5903,True,2.17191,0.000303,2.256,7143.85714,7201.7295,ASCENDING_TRIANGLE,0.5631,0.1261,0,0.897829,False,,False,CONFIDENCE,,,,,
2026-04-25T08:36:03.323600+00:00,NDAQ,0.3,0.0783,0.1433,0.1101,-0.5,NEUTRAL,NEUTRAL,NEUTRAL,51.57,0.00652,NONE,0.5551,False,0.09097,0.001012,5.206,89.50273,89.92857,ASCENDING_TRIANGLE,0.5132,0.0263,0,1.231176,False,,False,CONFIDENCE,,,,,
2026-04-25T08:36:33.666133+00:00,US30,0.1702,0.2223,0.3181,0.2115,0.5,NEUTRAL,NEUTRAL,NEUTRAL,54.45,2.25989,NONE,0.6058,False,14.20915,0.000289,2.005,49136.18868,49452.03,ASCENDING_TRIANGLE,0.6422,0.2844,1,0.936017,True,0.468,False,CONFIDENCE,,,,,
2026-04-25T08:36:34.000405+00:00,US500,0.1147,0.1005,0.3516,-0.0361,0.2382,NEUTRAL,NEUTRAL,NEUTRAL,52.01,0.38178,NONE,0.5903,True,2.17191,0.000303,2.256,7143.85714,7201.7295,ASCENDING_TRIANGLE,0.5631,0.1261,0,0.897829,False,,False,CONFIDENCE,,,,,
2026-04-25T08:36:34.181590+00:00,NDAQ,0.3,0.0783,0.1433,0.1101,-0.5,NEUTRAL,NEUTRAL,NEUTRAL,51.57,0.00652,NONE,0.5551,False,0.09097,0.001012,5.206,89.50273,89.92857,ASCENDING_TRIANGLE,0.5132,0.0263,0,1.231176,False,,False,CONFIDENCE,,,,,
2026-04-25T08:37:04.549589+00:00,US30,0.1702,0.2223,0.3181,0.2115,0.5,NEUTRAL,NEUTRAL,NEUTRAL,54.45,2.25989,NONE,0.6058,False,14.20915,0.000289,2.005,49136.18868,49452.03,ASCENDING_TRIANGLE,0.6422,0.2844,1,0.936017,True,0.468,False,CONFIDENCE,,,,,
2026-04-25T08:37:04.911606+00:00,US500,0.1147,0.1005,0.3516,-0.0361,0.2382,NEUTRAL,NEUTRAL,NEUTRAL,52.01,0.38178,NONE,0.5903,True,2.17191,0.000303,2.256,7143.85714,7201.7295,ASCENDING_TRIANGLE,0.5631,0.1261,0,0.897829,False,,False,CONFIDENCE,,,,,
2026-04-25T08:37:05.136796+00:00,NDAQ,0.3,0.0783,0.1433,0.1101,-0.5,NEUTRAL,NEUTRAL,NEUTRAL,51.57,0.00652,NONE,0.5551,False,0.09097,0.001012,5.206,89.50273,89.92857,ASCENDING_TRIANGLE,0.5132,0.0263,0,1.231176,False,,False,CONFIDENCE,,,,,
2026-04-25T08:37:35.488486+00:00,US30,0.1702,0.2223,0.3181,0.2115,0.5,NEUTRAL,NEUTRAL,NEUTRAL,54.45,2.25989,NONE,0.6058,False,14.20915,0.000289,2.005,49136.18868,49452.03,ASCENDING_TRIANGLE,0.6422,0.2844,1,0.936017,True,0.468,False,CONFIDENCE,,,,,
2026-04-25T08:37:35.815732+00:00,US500,0.1147,0.1005,0.3516,-0.0361,0.2382,NEUTRAL,NEUTRAL,NEUTRAL,52.01,0.38178,NONE,0.5903,True,2.17191,0.000303,2.256,7143.85714,7201.7295,ASCENDING_TRIANGLE,0.5631,0.1261,0,0.897829,False,,False,CONFIDENCE,,,,,
2026-04-25T08:37:36.002178+00:00,NDAQ,0.3,0.0783,0.1433,0.1101,-0.5,NEUTRAL,NEUTRAL,NEUTRAL,51.57,0.00652,NONE,0.5551,False,0.09097,0.001012,5.206,89.50273,89.92857,ASCENDING_TRIANGLE,0.5132,0.0263,0,1.231176,False,,False,CONFIDENCE,,,,,
2026-04-25T08:38:06.345471+00:00,US30,0.1702,0.2223,0.3181,0.2115,0.5,NEUTRAL,NEUTRAL,NEUTRAL,54.45,2.25989,NONE,0.6058,False,14.20915,0.000289,2.005,49136.18868,49452.03,ASCENDING_TRIANGLE,0.6422,0.2844,1,0.936017,True,0.468,False,CONFIDENCE,,,,,
2026-04-25T08:38:06.662084+00:00,US500,0.1147,0.1005,0.3516,-0.0361,0.2382,NEUTRAL,NEUTRAL,NEUTRAL,52.01,0.38178,NONE,0.5903,True,2.17191,0.000303,2.256,7143.85714,7201.7295,ASCENDING_TRIANGLE,0.5631,0.1261,0,0.897829,False,,False,CONFIDENCE,,,,,
2026-04-25T08:38:06.843957+00:00,NDAQ,0.3,0.0783,0.1433,0.1101,-0.5,NEUTRAL,NEUTRAL,NEUTRAL,51.57,0.00652,NONE,0.5551,False,0.09097,0.001012,5.206,89.50273,89.92857,ASCENDING_TRIANGLE,0.5132,0.0263,0,1.231176,False,,False,CONFIDENCE,,,,,
2026-04-25T08:38:37.185714+00:00,US30,0.1702,0.2223,0.3181,0.2115,0.5,NEUTRAL,NEUTRAL,NEUTRAL,54.45,2.25989,NONE,0.6058,False,14.20915,0.000289,2.005,49136.18868,49452.03,ASCENDING_TRIANGLE,0.6422,0.2844,1,0.936017,True,0.468,False,CONFIDENCE,,,,,
2026-04-25T08:38:37.521909+00:00,US500,0.1147,0.1005,0.3516,-0.0361,0.2382,NEUTRAL,NEUTRAL,NEUTRAL,52.01,0.38178,NONE,0.5903,True,2.17191,0.000303,2.256,7143.85714,7201.7295,ASCENDING_TRIANGLE,0.5631,0.1261,0,0.897829,False,,False,CONFIDENCE,,,,,
2026-04-25T08:38:37.712403+00:00,NDAQ,0.3,0.0783,0.1433,0.1101,-0.5,NEUTRAL,NEUTRAL,NEUTRAL,51.57,0.00652,NONE,0.5551,False,0.09097,0.001012,5.206,89.50273,89.92857,ASCENDING_TRIANGLE,0.5132,0.0263,0,1.231176,False,,False,CONFIDENCE,,,,,
2026-04-25T08:39:08.056649+00:00,US30,0.1702,0.2223,0.3181,0.2115,0.5,NEUTRAL,NEUTRAL,NEUTRAL,54.45,2.25989,NONE,0.6058,False,14.20915,0.000289,2.005,49136.18868,49452.03,ASCENDING_TRIANGLE,0.6422,0.2844,1,0.936017,True,0.468,False,CONFIDENCE,,,,,
2026-04-25T08:39:08.389126+00:00,US500,0.1147,0.1005,0.3516,-0.0361,0.2382,NEUTRAL,NEUTRAL,NEUTRAL,52.01,0.38178,NONE,0.5903,True,2.17191,0.000303,2.256,7143.85714,7201.7295,ASCENDING_TRIANGLE,0.5631,0.1261,0,0.897829,False,,False,CONFIDENCE,,,,,
2026-04-25T08:39:08.570583+00:00,NDAQ,0.3,0.0783,0.1433,0.1101,-0.5,NEUTRAL,NEUTRAL,NEUTRAL,51.57,0.00652,NONE,0.5551,False,0.09097,0.001012,5.206,89.50273,89.92857,ASCENDING_TRIANGLE,0.5132,0.0263,0,1.231176,False,,False,CONFIDENCE,,,,,
2026-04-25T08:39:38.914260+00:00,US30,0.1702,0.2223,0.3181,0.2115,0.5,NEUTRAL,NEUTRAL,NEUTRAL,54.45,2.25989,NONE,0.6058,False,14.20915,0.000289,2.005,49136.18868,49452.03,ASCENDING_TRIANGLE,0.6422,0.2844,1,0.936017,True,0.468,False,CONFIDENCE,,,,,
2026-04-25T08:39:39.241293+00:00,US500,0.1147,0.1005,0.3516,-0.0361,0.2382,NEUTRAL,NEUTRAL,NEUTRAL,52.01,0.38178,NONE,0.5903,True,2.17191,0.000303,2.256,7143.85714,7201.7295,ASCENDING_TRIANGLE,0.5631,0.1261,0,0.897829,False,,False,CONFIDENCE,,,,,
2026-04-25T08:39:39.402847+00:00,NDAQ,0.3,0.0783,0.1433,0.1101,-0.5,NEUTRAL,NEUTRAL,NEUTRAL,51.57,0.00652,NONE,0.5551,False,0.09097,0.001012,5.206,89.50273,89.92857,ASCENDING_TRIANGLE,0.5132,0.0263,0,1.231176,False,,False,CONFIDENCE,,,,,
2026-04-25T08:40:09.742257+00:00,US30,0.1702,0.2223,0.3181,0.2115,0.5,NEUTRAL,NEUTRAL,NEUTRAL,54.45,2.25989,NONE,0.6058,False,14.20915,0.000289,2.005,49136.18868,49452.03,ASCENDING_TRIANGLE,0.6422,0.2844,1,0.936017,True,0.468,False,CONFIDENCE,,,,,
2026-04-25T08:40:10.046647+00:00,US500,0.1147,0.1005,0.3516,-0.0361,0.2382,NEUTRAL,NEUTRAL,NEUTRAL,52.01,0.38178,NONE,0.5903,True,2.17191,0.000303,2.256,7143.85714,7201.7295,ASCENDING_TRIANGLE,0.5631,0.1261,0,0.897829,False,,False,CONFIDENCE,,,,,
2026-04-25T08:40:10.217972+00:00,NDAQ,0.3,0.0783,0.1433,0.1101,-0.5,NEUTRAL,NEUTRAL,NEUTRAL,51.57,0.00652,NONE,0.5551,False,0.09097,0.001012,5.206,89.50273,89.92857,ASCENDING_TRIANGLE,0.5132,0.0263,0,1.231176,False,,False,CONFIDENCE,,,,,
2026-04-25T08:40:40.558220+00:00,US30,0.1702,0.2223,0.3181,0.2115,0.5,NEUTRAL,NEUTRAL,NEUTRAL,54.45,2.25989,NONE,0.6058,False,14.20915,0.000289,2.005,49136.18868,49452.03,ASCENDING_TRIANGLE,0.6422,0.2844,1,0.936017,True,0.468,False,CONFIDENCE,,,,,
2026-04-25T08:40:40.864545+00:00,US500,0.1147,0.1005,0.3516,-0.0361,0.2382,NEUTRAL,NEUTRAL,NEUTRAL,52.01,0.38178,NONE,0.5903,True,2.17191,0.000303,2.256,7143.85714,7201.7295,ASCENDING_TRIANGLE,0.5631,0.1261,0,0.897829,False,,False,CONFIDENCE,,,,,
2026-04-25T08:40:41.034156+00:00,NDAQ,0.3,0.0783,0.1433,0.1101,-0.5,NEUTRAL,NEUTRAL,NEUTRAL,51.57,0.00652,NONE,0.5551,False,0.09097,0.001012,5.206,89.50273,89.92857,ASCENDING_TRIANGLE,0.5132,0.0263,0,1.231176,False,,False,CONFIDENCE,,,,,
2026-04-25T08:41:11.379056+00:00,US30,0.1702,0.2223,0.3181,0.2115,0.5,NEUTRAL,NEUTRAL,NEUTRAL,54.45,2.25989,NONE,0.6058,False,14.20915,0.000289,2.005,49136.18868,49452.03,ASCENDING_TRIANGLE,0.6422,0.2844,1,0.936017,True,0.468,False,CONFIDENCE,,,,,
2026-04-25T08:41:11.676914+00:00,US500,0.1147,0.1005,0.3516,-0.0361,0.2382,NEUTRAL,NEUTRAL,NEUTRAL,52.01,0.38178,NONE,0.5903,True,2.17191,0.000303,2.256,7143.85714,7201.7295,ASCENDING_TRIANGLE,0.5631,0.1261,0,0.897829,False,,False,CONFIDENCE,,,,,
2026-04-25T08:41:11.837141+00:00,NDAQ,0.3,0.0783,0.1433,0.1101,-0.5,NEUTRAL,NEUTRAL,NEUTRAL,51.57,0.00652,NONE,0.5551,False,0.09097,0.001012,5.206,89.50273,89.92857,ASCENDING_TRIANGLE,0.5132,0.0263,0,1.231176,False,,False,CONFIDENCE,,,,,
2026-04-25T08:41:42.190398+00:00,US30,0.1702,0.2223,0.3181,0.2115,0.5,NEUTRAL,NEUTRAL,NEUTRAL,54.45,2.25989,NONE,0.6058,False,14.20915,0.000289,2.005,49136.18868,49452.03,ASCENDING_TRIANGLE,0.6422,0.2844,1,0.936017,True,0.468,False,CONFIDENCE,,,,,
2026-04-25T08:41:42.491367+00:00,US500,0.1147,0.1005,0.3516,-0.0361,0.2382,NEUTRAL,NEUTRAL,NEUTRAL,52.01,0.38178,NONE,0.5903,True,2.17191,0.000303,2.256,7143.85714,7201.7295,ASCENDING_TRIANGLE,0.5631,0.1261,0,0.897829,False,,False,CONFIDENCE,,,,,
2026-04-25T08:41:42.653929+00:00,NDAQ,0.3,0.0783,0.1433,0.1101,-0.5,NEUTRAL,NEUTRAL,NEUTRAL,51.57,0.00652,NONE,0.5551,False,0.09097,0.001012,5.206,89.50273,89.92857,ASCENDING_TRIANGLE,0.5132,0.0263,0,1.231176,False,,False,CONFIDENCE,,,,,
2026-04-25T08:42:13.032250+00:00,US30,0.1702,0.2223,0.3181,0.2115,0.5,NEUTRAL,NEUTRAL,NEUTRAL,54.45,2.25989,NONE,0.6058,False,14.20915,0.000289,2.005,49136.18868,49452.03,ASCENDING_TRIANGLE,0.6422,0.2844,1,0.936017,True,0.468,False,CONFIDENCE,,,,,
2026-04-25T08:42:13.354152+00:00,US500,0.1147,0.1005,0.3516,-0.0361,0.2382,NEUTRAL,NEUTRAL,NEUTRAL,52.01,0.38178,NONE,0.5903,True,2.17191,0.000303,2.256,7143.85714,7201.7295,ASCENDING_TRIANGLE,0.5631,0.1261,0,0.897829,False,,False,CONFIDENCE,,,,,
