,open,high,low,close,volume
2026-04-15 09:11:00+00:00,48546.0,48551.0,48544.0,48544.0,40.0
2026-04-15 09:12:00+00:00,48544.0,48550.0,48537.0,48547.0,39.0
2026-04-15 09:13:00+00:00,48547.0,48548.0,48546.0,48548.0,21.0
2026-04-15 09:14:00+00:00,48548.0,48549.0,48543.0,48548.0,28.0
2026-04-15 09:15:00+00:00,48547.0,48554.0,48544.0,48554.0,30.0
2026-04-15 09:16:00+00:00,48553.0,48556.0,48550.0,48551.0,34.0
2026-04-15 09:17:00+00:00,48551.0,48556.0,48550.0,48552.0,16.0
2026-04-15 09:18:00+00:00,48552.0,48558.0,48551.0,48558.0,23.0
2026-04-15 09:19:00+00:00,48558.0,48559.0,48554.0,48555.0,20.0
2026-04-15 09:20:00+00:00,48554.0,48555.0,48549.0,48550.0,27.0
2026-04-15 09:21:00+00:00,48550.0,48554.0,48549.0,48553.0,10.0
2026-04-15 09:22:00+00:00,48554.0,48555.0,48553.0,48553.0,14.0
2026-04-15 09:23:00+00:00,48553.0,48553.0,48549.0,48552.0,12.0
2026-04-15 09:24:00+00:00,48552.0,48553.0,48549.0,48552.0,15.0
2026-04-15 09:25:00+00:00,48553.0,48555.0,48553.0,48553.0,10.0
2026-04-15 09:26:00+00:00,48553.0,48557.0,48553.0,48555.0,12.0
2026-04-15 09:27:00+00:00,48555.0,48557.0,48554.0,48556.0,13.0
2026-04-15 09:28:00+00:00,48556.0,48559.0,48555.0,48556.0,22.0
2026-04-15 09:29:00+00:00,48556.0,48558.0,48553.0,48557.0,15.0
2026-04-15 09:30:00+00:00,48557.0,48563.0,48556.0,48562.0,34.0
2026-04-15 09:31:00+00:00,48562.0,48574.0,48558.0,48573.0,45.0
2026-04-15 09:32:00+00:00,48573.0,48575.0,48569.0,48571.0,39.0
2026-04-15 09:33:00+00:00,48571.0,48580.0,48571.0,48577.0,44.0
2026-04-15 09:34:00+00:00,48577.0,48578.0,48565.0,48568.0,54.0
2026-04-15 09:35:00+00:00,48568.0,48571.0,48565.0,48569.0,28.0
2026-04-15 09:36:00+00:00,48569.0,48574.0,48569.0,48573.0,23.0
2026-04-15 09:37:00+00:00,48572.0,48573.0,48571.0,48572.0,13.0
2026-04-15 09:38:00+00:00,48571.0,48573.0,48570.0,48570.0,18.0
2026-04-15 09:39:00+00:00,48570.0,48570.0,48567.0,48567.0,3.0
2026-04-15 09:40:00+00:00,48567.0,48567.0,48562.0,48566.0,23.0
2026-04-15 09:41:00+00:00,48566.0,48569.0,48566.0,48568.0,16.0
2026-04-15 09:42:00+00:00,48568.0,48570.0,48565.0,48566.0,17.0
2026-04-15 09:43:00+00:00,48566.0,48571.0,48565.0,48571.0,12.0
2026-04-15 09:44:00+00:00,48571.0,48572.0,48569.0,48569.0,13.0
2026-04-15 09:45:00+00:00,48569.0,48571.0,48565.0,48570.0,17.0
2026-04-15 09:46:00+00:00,48570.0,48571.0,48563.0,48567.0,17.0
2026-04-15 09:47:00+00:00,48567.0,48568.0,48567.0,48567.0,7.0
2026-04-15 09:48:00+00:00,48567.0,48567.0,48563.0,48565.0,12.0
2026-04-15 09:49:00+00:00,48565.0,48570.0,48564.0,48570.0,8.0
2026-04-15 09:50:00+00:00,48570.0,48570.0,48566.0,48567.0,10.0
2026-04-15 09:51:00+00:00,48567.0,48567.0,48562.0,48566.0,18.0
2026-04-15 09:52:00+00:00,48566.0,48567.0,48565.0,48567.0,12.0
2026-04-15 09:53:00+00:00,48567.0,48569.0,48565.0,48568.0,18.0
2026-04-15 09:54:00+00:00,48568.0,48569.0,48566.0,48567.0,16.0
2026-04-15 09:55:00+00:00,48567.0,48567.0,48561.0,48561.0,31.0
2026-04-15 09:56:00+00:00,48562.0,48562.0,48557.0,48559.0,10.0
2026-04-15 09:57:00+00:00,48559.0,48559.0,48556.0,48556.0,9.0
2026-04-15 09:58:00+00:00,48556.0,48556.0,48553.0,48554.0,12.0
2026-04-15 09:59:00+00:00,48553.0,48555.0,48552.0,48554.0,27.0
2026-04-15 10:00:00+00:00,48555.0,48556.0,48546.0,48546.0,55.0
2026-04-15 10:01:00+00:00,48545.5,48550.0,48538.0,48541.0,52.0
2026-04-15 10:02:00+00:00,48540.0,48542.0,48536.0,48540.0,64.0
2026-04-15 10:03:00+00:00,48540.0,48540.0,48536.0,48539.0,38.0
2026-04-15 10:04:00+00:00,48539.0,48547.0,48536.0,48547.0,36.0
2026-04-15 10:05:00+00:00,48548.0,48551.5,48547.0,48550.0,34.0
2026-04-15 10:06:00+00:00,48550.0,48550.0,48541.0,48546.0,40.0
2026-04-15 10:07:00+00:00,48546.0,48547.0,48543.0,48543.0,29.0
2026-04-15 10:08:00+00:00,48543.0,48549.0,48543.0,48548.0,33.0
2026-04-15 10:09:00+00:00,48548.0,48548.0,48544.0,48544.0,13.0
2026-04-15 10:10:00+00:00,48544.0,48547.0,48541.0,48546.0,30.0
2026-04-15 10:11:00+00:00,48546.0,48548.0,48545.0,48546.0,17.0
2026-04-15 10:12:00+00:00,48546.0,48548.0,48543.0,48547.0,32.0
2026-04-15 10:13:00+00:00,48547.0,48548.0,48542.0,48544.0,24.0
2026-04-15 10:14:00+00:00,48544.0,48548.0,48544.0,48546.0,23.0
2026-04-15 10:15:00+00:00,48546.0,48547.0,48541.0,48541.0,17.0
2026-04-15 10:16:00+00:00,48541.0,48544.0,48536.0,48544.0,28.0
2026-04-15 10:17:00+00:00,48544.0,48544.0,48533.0,48533.0,42.0
2026-04-15 10:18:00+00:00,48533.0,48535.0,48529.0,48530.0,37.0
2026-04-15 10:19:00+00:00,48529.0,48534.0,48528.0,48533.0,31.0
2026-04-15 10:20:00+00:00,48533.0,48537.0,48532.0,48532.0,39.0
2026-04-15 10:21:00+00:00,48532.0,48535.0,48531.0,48531.0,34.0
2026-04-15 10:22:00+00:00,48531.5,48532.0,48525.0,48526.0,29.0
2026-04-15 10:23:00+00:00,48526.0,48527.0,48525.0,48527.0,21.0
2026-04-15 10:24:00+00:00,48527.0,48531.0,48525.0,48525.0,23.0
2026-04-15 10:25:00+00:00,48525.0,48526.0,48521.0,48523.0,36.0
2026-04-15 10:26:00+00:00,48523.0,48527.0,48521.0,48526.0,30.0
2026-04-15 10:27:00+00:00,48526.0,48526.0,48521.0,48523.0,22.0
2026-04-15 10:28:00+00:00,48523.0,48527.0,48523.0,48523.0,17.0
2026-04-15 10:29:00+00:00,48522.0,48525.0,48522.0,48525.0,18.0
2026-04-15 10:30:00+00:00,48525.0,48528.0,48523.0,48528.0,25.0
2026-04-15 10:31:00+00:00,48527.5,48534.0,48526.0,48534.0,29.0
2026-04-15 10:32:00+00:00,48534.0,48537.0,48530.0,48532.0,36.0
2026-04-15 10:33:00+00:00,48532.0,48535.0,48530.0,48530.0,18.0
2026-04-15 10:34:00+00:00,48529.5,48531.0,48523.0,48524.0,28.0
2026-04-15 10:35:00+00:00,48523.0,48531.0,48523.0,48528.0,24.0
2026-04-15 10:36:00+00:00,48527.0,48531.0,48523.0,48531.0,27.0
2026-04-15 10:37:00+00:00,48531.0,48533.0,48526.0,48527.0,24.0
2026-04-15 10:38:00+00:00,48527.0,48531.0,48526.0,48531.0,17.0
2026-04-15 10:39:00+00:00,48530.5,48533.0,48527.0,48528.0,26.0
2026-04-15 10:40:00+00:00,48528.0,48529.0,48526.0,48527.0,16.0
2026-04-15 10:41:00+00:00,48529.0,48529.0,48522.0,48522.0,18.0
2026-04-15 10:42:00+00:00,48522.0,48526.0,48522.0,48523.0,23.0
2026-04-15 10:43:00+00:00,48523.0,48527.0,48522.0,48527.0,19.0
2026-04-15 10:44:00+00:00,48527.0,48528.0,48526.0,48526.0,15.0
2026-04-15 10:45:00+00:00,48526.0,48533.0,48509.0,48530.0,66.0
2026-04-15 10:46:00+00:00,48530.0,48533.0,48526.0,48528.0,38.0
2026-04-15 10:47:00+00:00,48528.0,48528.0,48523.0,48524.0,19.0
2026-04-15 10:48:00+00:00,48524.0,48528.0,48524.0,48526.0,25.0
2026-04-15 10:49:00+00:00,48526.5,48542.0,48526.0,48539.0,39.0
2026-04-15 10:50:00+00:00,48539.0,48544.0,48539.0,48544.0,30.0
2026-04-15 10:51:00+00:00,48543.0,48544.0,48537.0,48539.0,26.0
2026-04-15 10:52:00+00:00,48539.0,48540.0,48532.0,48535.0,23.0
