,open,high,low,close,volume
2026-04-15 09:00:00+00:00,6969.0,6972.5,6966.8,6970.2,1081.0
2026-04-15 10:00:00+00:00,6970.1,6971.7,6965.3,6970.2,1947.0
2026-04-15 11:00:00+00:00,6970.2,6975.2,6968.2,6973.5,1704.0
2026-04-15 12:00:00+00:00,6973.5,6975.0,6963.2,6965.2,2685.0
2026-04-15 13:00:00+00:00,6965.2,6970.0,6957.1,6966.7,3256.0
2026-04-15 14:00:00+00:00,6966.7,6982.2,6966.5,6974.0,2992.0
2026-04-15 15:00:00+00:00,6974.0,6976.5,6967.3,6974.0,2466.0
2026-04-24 16:00:00+00:00,7140.2,7141.5,7116.5,7125.5,4569.0
2026-04-24 17:00:00+00:00,7125.6,7142.5,7117.7,7141.0,6863.0
2026-04-24 18:00:00+00:00,7141.0,7168.0,7138.7,7164.9,4932.0
2026-04-24 19:00:00+00:00,7164.7,7166.7,7155.5,7162.7,3194.0
2026-04-24 20:00:00+00:00,7162.7,7171.5,7154.0,7163.2,2811.0
2026-04-24 21:00:00+00:00,7163.2,7164.7,7156.2,7162.2,2130.0
2026-04-24 22:00:00+00:00,7162.0,7171.2,7161.0,7165.9,2509.0
2026-04-27 02:00:00+00:00,7150.0,7152.4,7148.9,7151.9,396.0
2026-04-27 03:00:00+00:00,7151.9,7166.1,7150.6,7163.6,3030.0
2026-04-27 04:00:00+00:00,7163.8,7181.1,7163.1,7180.8,3940.0
2026-04-27 05:00:00+00:00,7180.8,7181.5,7172.7,7176.6,1816.0
2026-04-27 06:00:00+00:00,7176.6,7179.6,7172.4,7176.1,1431.0
2026-04-27 07:00:00+00:00,7176.1,7178.4,7170.8,7173.9,1017.0
2026-04-27 08:00:00+00:00,7173.9,7174.1,7161.4,7162.9,2482.0
2026-04-27 09:00:00+00:00,7162.9,7164.9,7159.4,7161.4,2699.0
2026-04-27 10:00:00+00:00,7161.4,7163.4,7158.4,7160.3,2913.0
2026-04-27 11:00:00+00:00,7160.3,7161.3,7159.8,7161.2,38.0
