,open,high,low,close,volume
2026-04-20 17:00:00+00:00,88.88,88.95,88.81,88.9,51.0
2026-04-20 22:00:00+00:00,87.49,87.8,87.45,87.79,969.0
2026-04-20 23:00:00+00:00,87.78,87.78,87.78,87.78,299.0
2026-04-21 16:00:00+00:00,88.33,89.24,87.99,89.02,280.0
2026-04-21 17:00:00+00:00,89.03,89.4,88.58,88.59,453.0
2026-04-21 18:00:00+00:00,88.6,88.6,87.97,88.26,404.0
2026-04-21 19:00:00+00:00,88.27,88.39,87.87,88.03,412.0
2026-04-21 20:00:00+00:00,87.99,88.07,87.51,87.85,470.0
2026-04-21 21:00:00+00:00,87.85,87.92,87.53,87.78,419.0
2026-04-21 22:00:00+00:00,87.81,88.04,87.28,87.59,1909.0
2026-04-21 23:00:00+00:00,87.6,87.6,87.6,87.6,337.0
2026-04-22 16:00:00+00:00,87.6,88.56,87.28,87.73,461.0
2026-04-22 17:00:00+00:00,87.74,87.9,86.73,86.9,728.0
2026-04-22 18:00:00+00:00,86.86,87.18,86.59,86.77,783.0
2026-04-22 19:00:00+00:00,86.81,86.88,86.51,86.69,770.0
2026-04-22 20:00:00+00:00,86.7,86.76,84.88,85.09,2412.0
2026-04-22 21:00:00+00:00,85.05,86.27,85.05,86.15,1231.0
2026-04-22 22:00:00+00:00,86.13,86.46,85.63,86.33,3118.0
2026-04-22 23:00:00+00:00,86.32,86.37,86.32,86.37,250.0
2026-04-23 16:00:00+00:00,87.86,90.44,87.65,88.73,1754.0
2026-04-23 17:00:00+00:00,88.73,89.14,87.24,88.26,1876.0
2026-04-23 18:00:00+00:00,88.22,88.59,87.53,87.69,1298.0
2026-04-23 19:00:00+00:00,87.69,88.03,87.08,87.27,916.0
2026-04-23 20:00:00+00:00,87.27,87.3,86.08,86.84,1221.0
2026-04-23 21:00:00+00:00,86.84,87.52,86.28,87.12,1414.0
2026-04-23 22:00:00+00:00,87.15,87.25,86.2,87.03,4248.0
2026-04-23 23:00:00+00:00,87.04,87.04,87.04,87.04,248.0
2026-04-24 16:00:00+00:00,87.3,89.44,87.23,89.08,1310.0
2026-04-24 17:00:00+00:00,89.1,89.1,88.22,88.7,1090.0
2026-04-24 18:00:00+00:00,88.69,88.91,88.27,88.77,905.0
2026-04-24 19:00:00+00:00,88.76,88.89,88.47,88.89,509.0
2026-04-24 20:00:00+00:00,88.89,89.22,88.52,89.21,561.0
2026-04-24 21:00:00+00:00,89.2,89.76,89.16,89.68,1231.0
2026-04-24 22:00:00+00:00,89.66,90.07,89.59,89.89,2421.0
2026-04-24 23:00:00+00:00,89.9,89.9,89.9,89.9,277.0
2026-04-27 22:00:00+00:00,90.87,90.91,90.3,90.43,1675.0
2026-04-27 23:00:00+00:00,90.43,90.43,90.43,90.43,333.0
2026-04-28 16:00:00+00:00,90.71,91.33,89.77,89.87,653.0
2026-04-28 17:00:00+00:00,89.86,90.8,89.64,90.54,1003.0
2026-04-28 18:00:00+00:00,90.57,90.95,90.39,90.71,864.0
2026-04-28 19:00:00+00:00,90.72,90.83,90.48,90.69,826.0
2026-04-28 20:00:00+00:00,90.69,91.01,90.52,90.91,718.0
2026-04-28 21:00:00+00:00,90.92,91.1,90.75,90.8,656.0
2026-04-28 22:00:00+00:00,90.8,91.51,90.73,91.3,3740.0
2026-04-28 23:00:00+00:00,91.31,91.31,91.31,91.31,212.0
2026-04-29 16:00:00+00:00,91.0,91.28,90.3,90.35,629.0
2026-04-29 17:00:00+00:00,90.3,91.44,90.29,91.26,819.0
2026-04-29 18:00:00+00:00,91.24,91.25,90.7,90.7,667.0
2026-04-29 19:00:00+00:00,90.68,90.9,90.55,90.8,442.0
2026-04-29 20:00:00+00:00,90.82,91.33,90.82,91.25,623.0
2026-04-29 21:00:00+00:00,91.24,91.24,90.83,90.98,732.0
2026-04-29 22:00:00+00:00,90.98,91.42,90.98,91.31,1815.0
2026-04-29 23:00:00+00:00,91.27,91.27,91.27,91.27,369.0
2026-05-01 19:00:00+00:00,91.55,91.67,91.32,91.32,981.0
2026-05-01 20:00:00+00:00,91.32,91.32,91.32,91.32,292.0
2026-05-04 13:00:00+00:00,90.57,92.19,90.57,92.03,339.0
2026-05-04 14:00:00+00:00,92.01,93.01,91.89,92.58,736.0
2026-05-04 15:00:00+00:00,92.56,92.66,92.11,92.13,641.0
2026-05-04 16:00:00+00:00,92.16,92.39,91.82,92.03,464.0
2026-05-04 17:00:00+00:00,92.04,92.49,91.93,92.03,626.0
2026-05-04 18:00:00+00:00,91.99,92.11,91.54,91.68,687.0
2026-05-04 19:00:00+00:00,91.71,91.8,91.13,91.31,2954.0
2026-05-04 20:00:00+00:00,91.3,91.3,91.3,91.3,402.0
2026-05-05 19:00:00+00:00,89.11,89.31,88.96,88.99,1317.0
2026-05-05 20:00:00+00:00,89.0,89.0,89.0,89.0,296.0
2026-05-06 13:00:00+00:00,89.39,90.16,88.59,89.91,8861.0
2026-05-06 14:00:00+00:00,89.81,90.16,89.64,90.07,1111.0
2026-05-06 15:00:00+00:00,90.09,90.09,89.7,89.96,636.0
2026-05-06 16:00:00+00:00,89.96,89.96,89.58,89.58,667.0
2026-05-06 17:00:00+00:00,89.58,89.75,89.34,89.48,663.0
2026-05-06 18:00:00+00:00,89.5,89.64,88.68,88.72,1028.0
2026-05-06 19:00:00+00:00,88.74,89.42,88.59,89.16,3076.0
2026-05-06 20:00:00+00:00,89.2,89.2,89.2,89.2,340.0
