,open,high,low,close,volume
2023-10-12T21:00:00Z,33617.85,33962.07,33548.79,33624.25,163636.0
2023-10-15T21:00:00Z,33693.75,34091.82,33667.83,34009.84,120366.0
2023-10-16T21:00:00Z,34010.08,34145.96,33810.47,33985.08,149814.0
2023-10-17T21:00:00Z,33959.07,33997.57,33597.54,33679.53,266628.0
2023-10-18T21:00:00Z,33679.51,33851.5,33360.79,33395.1,387203.0
2023-10-19T21:00:00Z,33398.16,33422.38,33086.83,33091.75,293637.0
2023-10-22T21:00:00Z,33176.75,33236.61,32884.98,32992.07,291528.0
2023-10-23T21:00:00Z,32993.29,33293.0,32927.27,33219.74,282122.0
2023-10-24T21:00:00Z,33198.65,33272.63,32985.77,33066.44,303761.0
2023-10-25T21:00:00Z,33060.71,33104.39,32739.05,32818.87,344402.0
2023-10-26T21:00:00Z,32846.87,32911.52,32324.42,32389.32,318764.0
2023-10-29T21:00:00Z,32466.43,33005.16,32433.67,32928.48,232335.0
2023-10-30T21:00:00Z,32929.21,33141.45,32786.9,32997.34,244065.0
2023-10-31T21:00:00Z,33004.03,33336.31,32907.97,33275.94,255904.0
2023-11-01T21:00:00Z,33270.74,33860.7,33261.01,33838.38,174020.0
2023-11-02T21:00:00Z,33839.14,34165.84,33815.87,34093.34,313567.0
2023-11-05T22:00:00Z,34115.33,34163.98,33988.72,34075.08,170742.0
2023-11-06T22:00:00Z,34063.97,34209.57,33973.33,34169.68,141606.0
2023-11-07T22:00:00Z,34158.07,34255.43,33994.7,34108.62,160892.0
2023-11-08T22:00:00Z,34071.92,34219.33,33858.5,33923.87,202220.0
2023-11-09T22:00:00Z,33908.11,34318.83,33855.38,34227.75,177060.0
2023-11-12T22:00:00Z,34252.25,34408.65,34149.33,34341.21,134648.0
2023-11-13T22:00:00Z,34339.46,34930.08,34315.24,34857.16,152798.0
2023-11-14T22:00:00Z,34858.45,35052.51,34839.25,34969.74,167089.0
2023-11-15T22:00:00Z,34937.61,35018.98,34814.31,34990.5,164770.0
2023-11-16T22:00:00Z,34977.3,35100.05,34880.39,34922.75,140344.0
2023-11-19T22:00:00Z,34929.25,35226.75,34890.33,35158.48,120700.0
2023-11-20T22:00:00Z,35156.75,35182.07,35037.39,35089.64,123765.0
2023-11-21T22:00:00Z,35075.95,35316.92,35063.08,35285.79,226345.0
2023-11-22T22:00:00Z,35264.61,35345.48,35239.79,35305.48,46247.0
2023-11-23T22:00:00Z,35307.75,35400.48,35285.33,35394.48,67740.0
2023-11-26T22:00:00Z,35371.75,35417.98,35279.38,35354.4,106514.0
2023-11-27T22:00:00Z,35357.17,35518.07,35290.61,35424.65,121424.0
2023-11-28T22:00:00Z,35389.43,35580.16,35387.48,35524.26,135470.0
2023-11-29T22:00:00Z,35508.51,35972.1,35493.79,35937.86,159414.0
2023-11-30T22:00:00Z,35913.31,36265.19,35898.4,36258.25,153982.0
2023-12-03T22:00:00Z,36248.75,36251.25,36026.33,36180.75,131083.0
2023-12-04T22:00:00Z,36168.11,36187.15,36006.44,36116.7,146080.0
2023-12-05T22:00:00Z,36105.57,36296.68,36021.96,36062.13,129182.0
2023-12-06T22:00:00Z,36031.19,36162.81,35976.88,36097.39,131088.0
2023-12-07T22:00:00Z,36102.71,36294.89,35967.46,36241.3,128975.0
2023-12-10T22:00:00Z,36252.8,36420.5,36203.88,36412.55,130390.0
2023-12-11T22:00:00Z,36399.46,36598.21,36365.37,36589.94,113784.0
2023-12-12T22:00:00Z,36588.09,37132.58,36528.21,37087.92,168168.0
2023-12-13T22:00:00Z,37093.07,37313.88,37045.89,37230.3,212125.0
2023-12-14T22:00:00Z,37226.3,37402.88,37141.13,37283.3,185917.0
2023-12-17T22:00:00Z,37294.3,37393.38,37274.28,37288.22,100281.0
2023-12-18T22:00:00Z,37281.6,37566.11,37268.08,37542.68,98017.0
2023-12-19T22:00:00Z,37536.56,37641.65,37022.4,37098.97,159300.0
2023-12-20T22:00:00Z,37131.76,37421.98,37119.45,37372.13,193112.0
2023-12-21T22:00:00Z,37316.2,37537.08,37250.08,37363.3,140404.0
2023-12-25T22:00:00Z,37433.3,37617.87,37363.89,37572.92,57682.0
2023-12-26T22:00:00Z,37566.79,37685.74,37482.11,37661.8,109634.0
2023-12-27T22:00:00Z,37653.22,37778.03,37603.88,37720.91,104517.0
2023-12-28T22:00:00Z,37712.3,37787.4,37536.03,37658.3,125901.0
2024-01-01T22:00:00Z,37706.3,37813.88,37459.88,37726.13,164489.0
2024-01-02T22:00:00Z,37721.86,37733.73,37396.71,37442.61,185658.0
2024-01-03T22:00:00Z,37467.08,37721.61,37429.95,37482.25,160716.0
2024-01-04T22:00:00Z,37502.29,37624.99,37246.36,37453.8,203060.0
2024-01-07T22:00:00Z,37420.3,37695.53,37213.88,37641.68,131324.0
2024-01-08T22:00:00Z,37635.59,37648.33,37359.89,37495.03,150439.0
2024-01-09T22:00:00Z,37493.32,37742.37,37457.86,37696.07,143832.0
2024-01-10T22:00:00Z,37679.6,37811.68,37421.56,37695.03,238628.0
2024-01-11T22:00:00Z,37692.81,37821.73,37446.34,37542.3,219645.0
2024-01-14T22:00:00Z,37557.3,37626.38,37491.88,37569.89,61589.0
