,open,high,low,close,volume
2026-04-16 08:00:00+00:00,2716.3,2716.7,2716.1,2716.5,40.0
2026-04-16 09:00:00+00:00,2716.5,2719.1,2715.8,2718.6,1259.0
2026-04-16 10:00:00+00:00,2718.6,2718.8,2714.7,2715.8,1465.0
2026-04-16 11:00:00+00:00,2715.9,2716.8,2711.3,2713.4,1543.0
2026-04-16 12:00:00+00:00,2713.4,2715.5,2712.4,2715.5,1048.0
2026-04-16 13:00:00+00:00,2715.5,2717.2,2713.6,2715.8,1213.0
2026-04-16 14:00:00+00:00,2715.7,2719.3,2714.5,2715.4,1448.0
2026-04-16 15:00:00+00:00,2715.4,2717.6,2713.5,2715.9,875.0
