,open,high,low,close,volume
2026-04-13 11:00:00+00:00,6780.8,6783.6,6774.1,6777.4,3107.0
2026-04-13 12:00:00+00:00,6777.4,6783.1,6776.4,6777.6,2179.0
2026-04-13 13:00:00+00:00,6777.6,6785.1,6775.1,6785.1,1559.0
2026-04-13 14:00:00+00:00,6785.0,6795.0,6768.0,6768.9,3529.0
2026-04-13 15:00:00+00:00,6768.9,6788.5,6766.5,6786.6,3278.0
2026-04-13 16:00:00+00:00,6786.6,6822.5,6785.9,6822.5,5088.0
2026-04-13 17:00:00+00:00,6822.3,6831.9,6809.6,6830.9,5516.0
2026-04-13 18:00:00+00:00,6830.9,6830.9,6817.8,6820.1,3816.0
2026-04-13 19:00:00+00:00,6820.1,6829.2,6815.4,6824.4,1324.0
2026-04-15 03:00:00+00:00,6973.1,6974.4,6969.9,6973.7,850.0
2026-04-15 04:00:00+00:00,6973.7,6977.4,6972.2,6976.2,1531.0
2026-04-15 05:00:00+00:00,6976.2,6976.2,6967.3,6969.7,1100.0
2026-04-15 06:00:00+00:00,6969.7,6975.9,6966.9,6974.7,755.0
2026-04-15 07:00:00+00:00,6974.7,6975.7,6969.9,6972.4,580.0
2026-04-15 08:00:00+00:00,6972.4,6981.1,6965.6,6968.7,2639.0
2026-04-15 09:00:00+00:00,6968.7,6972.5,6966.8,6970.2,1497.0
2026-04-15 10:00:00+00:00,6970.1,6970.7,6966.6,6967.0,980.0
