,open,high,low,close,volume
2026-04-13 11:04:00+00:00,6780.8,6782.4,6780.3,6782.1,74.0
2026-04-13 11:05:00+00:00,6782.1,6782.6,6781.5,6782.1,91.0
2026-04-13 11:06:00+00:00,6782.1,6782.1,6779.9,6780.1,91.0
2026-04-13 11:07:00+00:00,6780.1,6780.9,6779.9,6780.6,59.0
2026-04-13 11:08:00+00:00,6780.6,6780.6,6778.1,6778.5,73.0
2026-04-13 11:09:00+00:00,6778.5,6779.6,6778.5,6779.3,84.0
2026-04-13 11:10:00+00:00,6779.3,6780.1,6778.4,6780.0,85.0
2026-04-13 11:11:00+00:00,6780.0,6780.5,6779.1,6779.6,76.0
2026-04-13 11:12:00+00:00,6779.6,6780.1,6778.6,6779.0,55.0
2026-04-13 11:13:00+00:00,6779.0,6779.9,6778.6,6779.8,63.0
2026-04-13 11:14:00+00:00,6779.8,6780.6,6779.3,6779.5,54.0
2026-04-13 11:15:00+00:00,6779.4,6779.5,6778.4,6778.6,74.0
2026-04-13 11:16:00+00:00,6778.6,6778.6,6777.9,6778.6,58.0
2026-04-13 11:17:00+00:00,6778.6,6779.5,6778.5,6779.1,66.0
2026-04-13 11:18:00+00:00,6779.1,6780.6,6779.1,6780.6,53.0
2026-04-13 11:19:00+00:00,6780.6,6780.9,6779.9,6780.4,36.0
2026-04-13 11:20:00+00:00,6780.4,6780.4,6779.1,6779.9,54.0
2026-04-13 11:21:00+00:00,6779.8,6781.4,6779.3,6781.4,58.0
2026-04-13 11:22:00+00:00,6781.3,6782.2,6780.8,6782.1,62.0
2026-04-13 11:23:00+00:00,6782.1,6782.1,6781.6,6781.6,58.0
2026-04-13 11:24:00+00:00,6781.6,6782.6,6781.5,6781.6,45.0
2026-04-13 11:25:00+00:00,6781.6,6783.4,6781.6,6783.1,43.0
2026-04-13 11:26:00+00:00,6783.1,6783.6,6782.6,6783.1,49.0
2026-04-13 11:27:00+00:00,6783.1,6783.4,6782.9,6783.4,42.0
2026-04-13 11:28:00+00:00,6783.3,6783.6,6782.4,6783.1,37.0
2026-04-13 11:29:00+00:00,6783.1,6783.4,6782.4,6782.4,45.0
2026-04-13 11:30:00+00:00,6782.4,6783.1,6781.1,6782.6,58.0
2026-04-13 11:31:00+00:00,6782.6,6782.9,6781.3,6781.6,53.0
2026-04-13 11:32:00+00:00,6781.6,6781.7,6780.6,6780.6,51.0
2026-04-13 11:33:00+00:00,6780.6,6780.8,6779.4,6780.5,56.0
