,open,high,low,close,volume
2026-04-16 08:57:00+00:00,2716.3,2716.4,2716.1,2716.3,17.0
2026-04-16 08:58:00+00:00,2716.3,2716.4,2716.2,2716.4,6.0
2026-04-16 08:59:00+00:00,2716.4,2716.7,2716.3,2716.5,17.0
2026-04-16 09:00:00+00:00,2716.5,2717.5,2716.5,2716.9,33.0
2026-04-16 09:01:00+00:00,2716.9,2717.7,2716.8,2717.7,21.0
2026-04-16 09:02:00+00:00,2717.7,2718.0,2717.7,2717.8,14.0
2026-04-16 09:03:00+00:00,2717.8,2717.9,2717.6,2717.6,23.0
2026-04-16 09:04:00+00:00,2717.6,2717.6,2717.3,2717.5,22.0
2026-04-16 09:05:00+00:00,2717.5,2717.6,2717.2,2717.5,19.0
2026-04-16 09:06:00+00:00,2717.5,2718.4,2717.4,2718.2,36.0
2026-04-16 09:07:00+00:00,2718.0,2718.1,2717.1,2717.1,36.0
2026-04-16 09:08:00+00:00,2717.1,2717.4,2717.0,2717.3,46.0
2026-04-16 09:09:00+00:00,2717.3,2717.4,2717.0,2717.0,25.0
2026-04-16 09:10:00+00:00,2717.0,2717.2,2716.8,2717.1,30.0
2026-04-16 09:11:00+00:00,2717.1,2717.1,2716.8,2716.9,9.0
2026-04-16 09:12:00+00:00,2716.9,2716.9,2716.4,2716.8,27.0
2026-04-16 09:13:00+00:00,2716.7,2716.8,2716.5,2716.8,30.0
2026-04-16 09:14:00+00:00,2716.8,2717.1,2716.5,2716.7,23.0
2026-04-16 09:15:00+00:00,2716.7,2716.8,2716.3,2716.4,26.0
2026-04-16 09:16:00+00:00,2716.4,2716.8,2716.2,2716.7,17.0
2026-04-16 09:17:00+00:00,2716.8,2717.4,2716.8,2717.3,15.0
2026-04-16 09:18:00+00:00,2717.3,2717.8,2717.3,2717.6,20.0
2026-04-16 09:19:00+00:00,2717.6,2718.6,2717.6,2718.2,47.0
2026-04-16 09:20:00+00:00,2718.2,2718.5,2717.6,2718.4,27.0
2026-04-16 09:21:00+00:00,2718.4,2718.7,2718.2,2718.3,27.0
2026-04-16 09:22:00+00:00,2718.3,2718.5,2718.1,2718.1,19.0
2026-04-16 09:23:00+00:00,2718.1,2718.4,2718.1,2718.4,16.0
2026-04-16 09:24:00+00:00,2718.4,2718.6,2718.2,2718.4,22.0
2026-04-16 09:25:00+00:00,2718.4,2718.8,2718.2,2718.5,20.0
2026-04-16 09:26:00+00:00,2718.5,2718.7,2718.2,2718.2,7.0
2026-04-16 09:27:00+00:00,2718.2,2718.4,2718.1,2718.1,18.0
2026-04-16 09:28:00+00:00,2718.1,2718.7,2718.1,2718.7,13.0
2026-04-16 09:29:00+00:00,2718.7,2718.8,2718.1,2718.1,35.0
2026-04-16 09:30:00+00:00,2718.1,2718.6,2717.9,2718.6,38.0
2026-04-16 09:31:00+00:00,2718.6,2718.8,2717.6,2717.6,23.0
2026-04-16 09:32:00+00:00,2717.6,2718.1,2717.6,2717.9,29.0
2026-04-16 09:33:00+00:00,2717.9,2718.1,2717.8,2718.0,19.0
2026-04-16 09:34:00+00:00,2718.0,2718.1,2717.8,2718.0,11.0
2026-04-16 09:35:00+00:00,2718.0,2718.4,2717.9,2718.0,21.0
2026-04-16 09:36:00+00:00,2717.9,2717.9,2717.3,2717.3,16.0
2026-04-16 09:37:00+00:00,2717.3,2717.4,2716.7,2716.9,15.0
2026-04-16 09:38:00+00:00,2716.9,2716.9,2716.6,2716.8,16.0
2026-04-16 09:39:00+00:00,2716.8,2716.8,2716.3,2716.3,17.0
2026-04-16 09:40:00+00:00,2716.3,2716.6,2715.8,2716.6,17.0
2026-04-16 09:41:00+00:00,2716.6,2717.0,2716.6,2716.7,16.0
2026-04-16 09:42:00+00:00,2716.7,2717.8,2716.7,2717.6,25.0
2026-04-16 09:43:00+00:00,2717.6,2718.2,2717.6,2718.2,17.0
2026-04-16 09:44:00+00:00,2718.2,2718.2,2717.9,2718.2,10.0
2026-04-16 09:45:00+00:00,2718.2,2718.6,2718.1,2718.6,14.0
2026-04-16 09:46:00+00:00,2718.6,2718.8,2718.2,2718.2,6.0
2026-04-16 09:47:00+00:00,2718.2,2718.4,2718.2,2718.2,9.0
2026-04-16 09:48:00+00:00,2718.2,2718.6,2718.2,2718.5,9.0
2026-04-16 09:49:00+00:00,2718.5,2719.0,2718.5,2718.6,16.0
2026-04-16 09:50:00+00:00,2718.6,2718.6,2718.2,2718.2,23.0
2026-04-16 09:51:00+00:00,2718.2,2718.5,2718.2,2718.3,24.0
2026-04-16 09:52:00+00:00,2718.3,2718.5,2718.1,2718.2,20.0
2026-04-16 09:53:00+00:00,2718.2,2718.5,2718.0,2718.2,21.0
2026-04-16 09:54:00+00:00,2718.2,2718.3,2718.1,2718.2,11.0
2026-04-16 09:55:00+00:00,2718.2,2718.4,2718.0,2718.4,25.0
2026-04-16 09:56:00+00:00,2718.5,2718.6,2718.2,2718.4,14.0
2026-04-16 09:57:00+00:00,2718.4,2718.6,2718.3,2718.6,9.0
2026-04-16 09:58:00+00:00,2718.6,2719.0,2718.5,2718.9,18.0
2026-04-16 09:59:00+00:00,2718.9,2719.1,2718.6,2718.6,27.0
2026-04-16 10:00:00+00:00,2718.6,2718.6,2717.7,2717.8,45.0
2026-04-16 10:01:00+00:00,2717.8,2718.0,2716.9,2717.1,49.0
2026-04-16 10:02:00+00:00,2717.1,2717.4,2716.4,2716.5,39.0
2026-04-16 10:03:00+00:00,2716.4,2716.6,2716.1,2716.3,37.0
2026-04-16 10:04:00+00:00,2716.2,2716.5,2715.9,2716.2,26.0
2026-04-16 10:05:00+00:00,2716.2,2716.4,2715.2,2715.3,41.0
2026-04-16 10:06:00+00:00,2715.3,2715.5,2714.7,2714.9,40.0
2026-04-16 10:07:00+00:00,2714.9,2715.5,2714.9,2715.5,25.0
2026-04-16 10:08:00+00:00,2715.5,2716.4,2715.4,2716.1,35.0
2026-04-16 10:09:00+00:00,2716.1,2716.7,2716.0,2716.7,21.0
2026-04-16 10:10:00+00:00,2716.7,2717.1,2716.7,2717.1,37.0
2026-04-16 10:11:00+00:00,2717.1,2717.2,2716.5,2716.5,19.0
2026-04-16 10:12:00+00:00,2716.5,2717.2,2715.9,2717.0,37.0
2026-04-16 10:13:00+00:00,2717.0,2717.5,2717.0,2717.2,21.0
2026-04-16 10:14:00+00:00,2717.2,2717.3,2716.4,2716.4,25.0
2026-04-16 10:15:00+00:00,2716.4,2716.8,2716.4,2716.6,28.0
2026-04-16 10:16:00+00:00,2716.6,2716.9,2716.1,2716.2,23.0
2026-04-16 10:17:00+00:00,2716.2,2716.9,2716.2,2716.6,14.0
2026-04-16 10:18:00+00:00,2716.6,2717.1,2716.4,2717.0,27.0
2026-04-16 10:19:00+00:00,2717.0,2717.0,2716.7,2716.9,31.0
2026-04-16 10:20:00+00:00,2716.9,2717.4,2716.8,2716.8,19.0
2026-04-16 10:21:00+00:00,2716.8,2716.9,2716.5,2716.9,27.0
2026-04-16 10:22:00+00:00,2716.9,2717.5,2716.7,2717.5,17.0
2026-04-16 10:23:00+00:00,2717.5,2717.8,2717.3,2717.4,25.0
2026-04-16 10:24:00+00:00,2717.4,2717.6,2717.1,2717.4,20.0
2026-04-16 10:25:00+00:00,2717.4,2717.8,2717.3,2717.8,27.0
2026-04-16 10:26:00+00:00,2717.8,2718.0,2717.2,2717.3,24.0
2026-04-16 10:27:00+00:00,2717.3,2717.3,2716.8,2716.9,20.0
2026-04-16 10:28:00+00:00,2716.9,2717.6,2716.9,2717.6,9.0
2026-04-16 10:29:00+00:00,2717.6,2717.8,2717.4,2717.7,17.0
2026-04-16 10:30:00+00:00,2717.7,2717.7,2717.4,2717.4,18.0
2026-04-16 10:31:00+00:00,2717.4,2717.7,2717.3,2717.7,20.0
2026-04-16 10:32:00+00:00,2717.7,2717.7,2716.6,2717.3,28.0
2026-04-16 10:33:00+00:00,2717.3,2717.6,2717.2,2717.3,17.0
2026-04-16 10:34:00+00:00,2717.3,2717.8,2717.2,2717.7,20.0
2026-04-16 10:35:00+00:00,2717.7,2718.0,2717.5,2717.9,18.0
2026-04-16 10:36:00+00:00,2717.9,2718.0,2717.5,2717.7,22.0
2026-04-16 10:37:00+00:00,2717.7,2718.2,2717.7,2717.9,21.0
2026-04-16 10:38:00+00:00,2717.9,2717.9,2717.6,2717.7,24.0
2026-04-16 10:39:00+00:00,2717.8,2717.8,2717.3,2717.3,18.0
2026-04-16 10:40:00+00:00,2717.3,2718.2,2717.3,2718.2,27.0
2026-04-16 10:41:00+00:00,2718.2,2718.6,2718.0,2718.4,18.0
2026-04-16 10:42:00+00:00,2718.4,2718.6,2718.4,2718.5,12.0
2026-04-16 10:43:00+00:00,2718.5,2718.8,2718.1,2718.6,21.0
2026-04-16 10:44:00+00:00,2718.6,2718.7,2717.8,2718.4,22.0
2026-04-16 10:45:00+00:00,2718.4,2718.4,2717.8,2718.0,10.0
2026-04-16 10:46:00+00:00,2718.0,2718.0,2717.4,2717.5,20.0
2026-04-16 10:47:00+00:00,2717.4,2717.5,2717.0,2717.2,16.0
2026-04-16 10:48:00+00:00,2717.2,2717.5,2717.2,2717.5,9.0
2026-04-16 10:49:00+00:00,2717.5,2718.0,2717.5,2718.0,26.0
2026-04-16 10:50:00+00:00,2718.0,2718.0,2717.1,2717.4,25.0
2026-04-16 10:51:00+00:00,2717.4,2717.5,2717.0,2717.3,26.0
2026-04-16 10:52:00+00:00,2717.3,2717.7,2717.3,2717.4,23.0
2026-04-16 10:53:00+00:00,2717.4,2717.4,2716.5,2716.6,29.0
2026-04-16 10:54:00+00:00,2716.6,2716.6,2716.2,2716.3,20.0
2026-04-16 10:55:00+00:00,2716.3,2716.3,2715.2,2715.4,33.0
2026-04-16 10:56:00+00:00,2715.4,2715.5,2714.8,2715.0,27.0
2026-04-16 10:57:00+00:00,2715.0,2715.3,2714.7,2715.3,28.0
2026-04-16 10:58:00+00:00,2715.3,2715.9,2715.3,2715.9,17.0
2026-04-16 10:59:00+00:00,2715.9,2716.1,2715.8,2715.8,25.0
2026-04-16 11:00:00+00:00,2715.9,2716.3,2715.8,2716.2,26.0
2026-04-16 11:01:00+00:00,2716.2,2716.8,2716.0,2716.4,33.0
2026-04-16 11:02:00+00:00,2716.4,2716.4,2715.6,2715.9,33.0
2026-04-16 11:03:00+00:00,2715.9,2716.2,2715.6,2716.2,37.0
2026-04-16 11:04:00+00:00,2716.2,2716.2,2715.0,2715.0,34.0
2026-04-16 11:05:00+00:00,2715.0,2715.0,2714.3,2714.4,55.0
2026-04-16 11:06:00+00:00,2714.5,2715.1,2714.5,2714.9,39.0
2026-04-16 11:07:00+00:00,2714.9,2715.1,2714.2,2714.2,37.0
2026-04-16 11:08:00+00:00,2714.3,2714.8,2713.9,2714.8,33.0
